	id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene-YPL148C	gene-YPL148C	162.586520236569	0.909829004428503	0.467792241405547	1.9449424849262	0.0517819009631316	0.0869816209241968
gene-YIL013C	gene-YIL013C	117.179495470332	-1.0188304345646	0.523820742962324	-1.94499826181545	0.0517751875104018	0.0869816209241968
gene-YJL026W	gene-YJL026W	606.883749150736	-0.811625780256699	0.417521226480331	-1.94391501265369	0.0519057005657934	0.0871643836140975
gene-YLR147C	gene-YLR147C	103.145222339509	0.979289657464967	0.503883002177923	1.94348619269196	0.0519574420474766	0.0871826719200824
gene-YOR011W	gene-YOR011W	109.767133650359	0.962430627764132	0.495217129958291	1.94345181041131	0.0519615924864359	0.0871826719200824
gene-YER040W	gene-YER040W	148.692572902321	0.906458153639198	0.466377419180583	1.94361501299062	0.0519418940387251	0.0871826719200824
gene-YBR086C	gene-YBR086C	477.26464185799	-0.809853723793333	0.416784198291539	-1.94310083518772	0.0520039761443392	0.0872286029872725
gene-YGL242C	gene-YGL242C	46.7557108633723	-1.32194611651374	0.681190600043141	-1.94064057318175	0.0523018891629485	0.0877029947533343
gene-YOR161C-C	gene-YOR161C-C	4.50168296590423	3.24675746849545	1.67594488848973	1.93726982957133	0.0527123682457602	0.088365816049714
gene-YMR267W	gene-YMR267W	193.453063524696	-1.03703855162688	0.535446246783483	-1.93677434076071	0.0527729337908081	0.0884418371373059
gene-YLL025W	gene-YLL025W	23.8060046742279	-1.51949654157671	0.784789156402858	-1.93618442505175	0.052845117338422	0.0885372793228333
gene-YNL267W	gene-YNL267W	428.386439885944	-0.838445010554404	0.433130878966549	-1.93577750114454	0.0528949576302307	0.0885871604045936
gene-YPL003W	gene-YPL003W	112.327501556856	-1.02492128619085	0.529485591361892	-1.93569249647501	0.0529053740131357	0.0885871604045936
gene-YKL104C	gene-YKL104C	545.654595315784	-0.823284521938254	0.425394717646092	-1.9353426071999	0.0529482671276496	0.0886334471618375
gene-YKR063C	gene-YKR063C	306.482796498145	0.863153798334987	0.446033847044307	1.93517555686586	0.0529687561646313	0.0886422144626655
gene-YMR150C	gene-YMR150C	124.833386407629	-0.955197810064105	0.494160134188675	-1.93297221685512	0.0532396204698101	0.0890698543956639
gene-YDR058C	gene-YDR058C	187.5391584181	0.871299394607747	0.450937926799565	1.93219364091108	0.053335609783178	0.0892047666359224
gene-YBL021C	gene-YBL021C	83.5274179785905	1.12571185811085	0.583232558626381	1.93012519870651	0.0535913269013401	0.089606672022609
gene-YOL052C	gene-YOL052C	296.404360210743	0.98037132446331	0.508421190654224	1.92826605673495	0.0538220415152195	0.0899665531453713
gene-YDR076W	gene-YDR076W	43.7342319125497	-1.22158238959727	0.633678001646212	-1.92776518424777	0.0538843400627513	0.0900189090096898
gene-YPR195C	gene-YPR195C	5.8799585138935	-3.13226506034171	1.62472538743424	-1.92787352531505	0.0538708594953358	0.0900189090096898
gene-YLR168C	gene-YLR168C	281.924007740479	-1.08334380942044	0.56209260083611	-1.92734045566331	0.0539372149799303	0.0900813486963664
gene-YBL091C-A	gene-YBL091C-A	72.5613764361988	-1.1140755268471	0.578179123499192	-1.92686916833769	0.0539959367269432	0.0901535145811531
gene-YCL011C	gene-YCL011C	1070.69346601666	0.76268076317624	0.396080167925532	1.92557170224093	0.0541578749202821	0.090397923330465
gene-YOR297C	gene-YOR297C	116.079976823922	0.925356360022774	0.4806354984728	1.92527676994949	0.0541947422292354	0.0904288693550628
gene-YBR301W	gene-YBR301W	7.7781017551381	-2.5947525328877	1.34780122594421	-1.92517448637126	0.054207532834315	0.0904288693550628
gene-YDR177W	gene-YDR177W	482.668661299005	-0.82698528509466	0.429893660818287	-1.92369732440465	0.0543925336162737	0.0907114506105545
gene-YPL060W	gene-YPL060W	130.630769121034	0.900710453592867	0.468800380365113	1.92130913565252	0.0546927460890724	0.0911598050673039
gene-YOL009C	gene-YOL009C	131.629409719342	-0.983448814881884	0.511840422238711	-1.92139731868075	0.0546816363284496	0.0911598050673039
gene-YML094W	gene-YML094W	231.372378487132	0.887694427356754	0.46218927252343	1.92062966435846	0.054778412599142	0.0912764145717355
gene-YFR044C	gene-YFR044C	798.147161306719	-0.799233064920002	0.416542100705538	-1.91873297696983	0.0550181358237947	0.091649585958124
gene-YHR035W	gene-YHR035W	56.8323241833956	-1.10625034512424	0.577063876533705	-1.91703274127855	0.0552337722552134	0.0919824310450716
gene-YJL132W	gene-YJL132W	64.7927890407067	-1.3591932040471	0.709184792446797	-1.91655717737217	0.0552942126993486	0.092056707020514
gene-YIL009C-A	gene-YIL009C-A	66.2268463827598	-1.09944145423378	0.573891081110121	-1.91576675509061	0.055394791118445	0.0921977451261176
gene-YNL309W	gene-YNL309W	38.6767282988657	1.24715964453164	0.652213783705468	1.91219455290575	0.0558512445279445	0.0929308425984579
gene-YHR099W	gene-YHR099W	519.97888751877	-0.793634145698079	0.415410789232756	-1.91048033962691	0.0560713953971135	0.0932471944431812
gene-YOL107W	gene-YOL107W	29.3284421205728	-1.46927580904153	0.769067399793259	-1.91046429667478	0.0560734591498483	0.0932471944431812
gene-YMR295C	gene-YMR295C	1797.50965198397	-0.786741450730094	0.411841130910809	-1.91030324967827	0.0560941796135381	0.0932549690829186
gene-RPR1	gene-RPR1	30.927065368734	-1.40644647481677	0.736298178324719	-1.91015884083379	0.0561127648179234	0.0932591904837777
gene-YLR262C-A	gene-YLR262C-A	757.805799707272	0.771224569281515	0.404278929690182	1.90765462318934	0.0564358701997683	0.0937693761009301
gene-YLR016C	gene-YLR016C	284.382121121822	0.830849456468916	0.435949587617063	1.90583838147527	0.056671177554085	0.0941334335365367
gene-YER029C	gene-YER029C	375.22657632587	0.823238721330667	0.43213740334942	1.90503926517328	0.056774967245858	0.0942788884665504
gene-YOR288C	gene-YOR288C	137.767498367646	-1.07279193985516	0.563374663919907	-1.90422468129962	0.0568809286209353	0.0944278655083908
gene-YGR062C	gene-YGR062C	63.0254148812226	1.13401443542795	0.596426968374138	1.90134667873801	0.0572566187419087	0.0950244055191242
gene-YER129W	gene-YER129W	486.261983888848	1.04007486990459	0.547153177592008	1.90088427244798	0.0573171725624399	0.0950977467693122
gene-YIL170W	gene-YIL170W	9.65867269946437	-2.25451674588649	1.18719869384187	-1.89902225935803	0.0575615493647584	0.0954759488892625
gene-YCR006C	gene-YCR006C	30.7499068616467	-1.47381106878456	0.776749395709603	-1.89740870984283	0.0577740169880677	0.0958010233194435
gene-YLR343W	gene-YLR343W	14.8451121495867	1.85450587688466	0.977795967632554	1.89661845443564	0.0578783131583468	0.0959465932904483
gene-YKR023W	gene-YKR023W	157.642975369944	0.91994199439039	0.485358251181623	1.8953875660932	0.0580410747530566	0.0961889724735572
gene-YKL160W	gene-YKL160W	607.134050575147	-0.773071913008526	0.407900644701325	-1.89524562672507	0.0580598679723825	0.0961926888983715
gene-YLL018C	gene-YLL018C	2308.08917254555	-0.782733147755319	0.413133292359896	-1.89462617085202	0.0581419450787597	0.0963012210879884
gene-YNL294C	gene-YNL294C	263.340609147172	-0.853907230387026	0.450927704337482	-1.89366770365466	0.0582691307218143	0.0964843839758361
gene-YKR085C	gene-YKR085C	96.5894006741066	1.14053529798409	0.602526008057808	1.89292293234032	0.0583681190887133	0.0966207656347485
gene-YER167W	gene-YER167W	321.758370978961	0.868102919941529	0.458712090478451	1.89247882922831	0.0584272117726942	0.0966910463618732
gene-YOR187W	gene-YOR187W	1109.28817698205	-0.96239010090515	0.508687654712235	-1.89190771977664	0.0585032770485019	0.0967893669814668
gene-YJR113C	gene-YJR113C	482.209766287997	-0.837660925451371	0.44293066611472	-1.89117843837531	0.0586005285830771	0.0969226727731487
gene-YNL250W	gene-YNL250W	165.063127660881	-0.872748683899327	0.461594981881358	-1.8907239423232	0.0586612046717852	0.0969954257617114
gene-YHR199C	gene-YHR199C	693.492783579369	-0.84406587071825	0.446585781342734	-1.89004197173593	0.0587523469119452	0.0971184983652518
gene-YBR127C	gene-YBR127C	3241.08732208877	-0.77454111271816	0.409936147075448	-1.88941892107799	0.0588357175292915	0.0972286580267963
gene-YAL023C	gene-YAL023C	777.722523927215	0.923631541901362	0.488985020533323	1.8888749207368	0.0589085906975293	0.097321412488357
gene-YJL023C	gene-YJL023C	213.58286988947	-0.942865338303572	0.499290613980261	-1.88840989977202	0.0589709433419474	0.0973967384778058
gene-YHR041C	gene-YHR041C	56.8959935836685	1.14502815252822	0.606462087402189	1.88804572670487	0.0590198119749136	0.0974497577267608
gene-YJL156C	gene-YJL156C	229.182599809109	0.863165690963737	0.457263748996923	1.88767575137373	0.0590694936377389	0.0975040889016013
gene-YNL098C	gene-YNL098C	555.485940596425	-0.840232188864247	0.445232452274441	-1.88717642789059	0.0591365996875203	0.097587142925573
gene-YNR008W	gene-YNR008W	151.983867940731	0.86677068525737	0.459536744472793	1.88618363097771	0.0592702135624691	0.0977521229356046
gene-YPL059W	gene-YPL059W	368.661475159921	-0.838985793624149	0.444795880938221	-1.88622653576389	0.059264434119968	0.0977521229356046
gene-YMR048W	gene-YMR048W	53.6124627208155	-1.34591542658266	0.713784550277026	-1.88560459323517	0.0593482579739968	0.0978253191562307
gene-YJL157C	gene-YJL157C	26.7512619965716	-1.38487205426239	0.734429236394032	-1.88564396082863	0.0593429491933939	0.0978253191562307
gene-YGR082W	gene-YGR082W	275.164091036478	0.980206338713637	0.520013563058949	1.88496302470965	0.0594348300374057	0.0979402416153678
gene-YBR172C	gene-YBR172C	838.066179360679	0.751486990448292	0.398718325376861	1.88475658784432	0.0594627085165961	0.0979584075675897
gene-YER035W	gene-YER035W	1144.01558663024	-0.845662855312883	0.448872642515721	-1.88397058589568	0.0595689542786937	0.098105628299169
gene-YJL113W	gene-YJL113W	49.9163939190578	-1.22304788324933	0.649739112484798	-1.88236764533387	0.0597861157172744	0.0984353837248721
gene-YMR173W	gene-YMR173W	878.147381634041	-0.775228753452788	0.411919215193602	-1.88199220832277	0.0598370735628813	0.0984381007618047
gene-YDR162C	gene-YDR162C	211.968883094145	-0.898218528042728	0.477304497196396	-1.8818564109886	0.0598555141246073	0.0984381007618047
gene-YGR255C	gene-YGR255C	150.148526891982	-0.983165154337063	0.522442010152717	-1.88186465718879	0.0598543941997143	0.0984381007618047
gene-YMR179W	gene-YMR179W	19.8721934497125	-1.63131905293534	0.866764374609237	-1.88207902946033	0.0598252861798465	0.0984381007618047
gene-YGR263C	gene-YGR263C	108.191383341582	-0.965250535655474	0.513058781620708	-1.88136441716548	0.0599223637673635	0.098520163568859
gene-YOR138C	gene-YOR138C	222.347101380882	0.89262909174797	0.474573529707601	1.8809078801718	0.0599844510884556	0.0985943522981063
gene-YPL232W	gene-YPL232W	901.968190388915	-0.756531173914905	0.402961934250034	-1.87742590456568	0.0604597438413121	0.0993474784296595
gene-YFL021W	gene-YFL021W	422.43465144561	0.933142709038114	0.497341438898282	1.87626173098551	0.0606193491860315	0.099581587752746
gene-YPR120C	gene-YPR120C	41.7165883855246	-1.39097352546584	0.743838487824506	-1.86999402186622	0.0614846480268222	0.100974505321246
gene-YBR270C	gene-YBR270C	144.550256435442	0.969229877889364	0.518380579368614	1.86972644513397	0.0615218152168333	0.101007002836225
gene-YCR025C	gene-YCR025C	12.1850267303179	1.80652495488998	0.966464317835297	1.86921019384995	0.0615935765939196	0.101096262966354
gene-YDL123W	gene-YDL123W	228.408985962631	-1.02847835377163	0.550318831670195	-1.86887726638436	0.0616398918342417	0.101143718616774
gene-YNL032W	gene-YNL032W	175.432242719472	0.841854599684733	0.450998957139148	1.8666442269067	0.0619512870799861	0.101625989418256
gene-YBR176W	gene-YBR176W	113.174214242926	0.999336507533292	0.535692427912486	1.865504262264	0.0621107553174671	0.10185883462334
gene-YDL084W	gene-YDL084W	1821.25018877469	0.793652964045417	0.425493943077158	1.86525090887486	0.0621462426993986	0.101888282812103
gene-YPR095C	gene-YPR095C	164.96175047716	0.849856317729482	0.455909578268245	1.86408963145198	0.0623091183586671	0.102126507586174
gene-YGR261C	gene-YGR261C	140.5932539204	1.00012909114722	0.536919608338307	1.86271664438273	0.0625021428737871	0.10241399898011
gene-YBR083W	gene-YBR083W	147.66670690015	-0.969907391935302	0.521095612495121	-1.86128489413137	0.0627039552333324	0.102715723736225
gene-YPL101W	gene-YPL101W	384.305439940804	0.771525102584219	0.414652533291167	1.86065450139782	0.0627929829364153	0.102832577296829
gene-YHR014W	gene-YHR014W	11.204790491641	1.87436058013832	1.00823195177854	1.85905691327467	0.0630190716885402	0.103173759057407
gene-YIL046W	gene-YIL046W	1463.5568235135	-0.868196813377224	0.467121217706326	-1.85861138494259	0.0630822421817001	0.103220784515091
gene-RUF20	gene-RUF20	85.9433940428884	-0.966021378110764	0.519756478860041	-1.85860382198505	0.0630833149686172	0.103220784515091
gene-YOR106W	gene-YOR106W	224.207537416501	0.830611599812424	0.446976303737607	1.85829000970939	0.0631278417637973	0.103264569752657
gene-YGL058W	gene-YGL058W	302.556706695025	0.842172635705194	0.453559780403473	1.85680625155084	0.0633387239857528	0.103580378110635
gene-YPR111W	gene-YPR111W	245.923602185453	0.806030099700894	0.434268885160887	1.85606228593208	0.0634446805701559	0.103724467925104
gene-YLR148W	gene-YLR148W	170.579618723814	-0.847038331537125	0.456598475231651	-1.85510547556557	0.0635811660438326	0.103918373747681
gene-YJR136C	gene-YJR136C	120.125866946117	0.94000407535412	0.506840183515113	1.85463604885245	0.0636482166793792	0.103998716710866
gene-YAR003W	gene-YAR003W	107.273632471412	0.932764198636028	0.502980515782735	1.85447382029196	0.0636714021972835	0.104007360756215
gene-YGR024C	gene-YGR024C	475.631856289399	0.833050023806794	0.449355640922819	1.85387685819633	0.0637567794077818	0.104117561651595
gene-YCL029C	gene-YCL029C	155.270628315435	0.906748006755768	0.489200134493979	1.85353180185384	0.0638061722985924	0.104143506558992
gene-YLL005C	gene-YLL005C	121.957713329272	-0.961839596305657	0.518927188840686	-1.85351551622196	0.063808504276767	0.104143506558992
gene-YOR326W	gene-YOR326W	600.746961120808	-0.861536117783897	0.465135412861835	-1.85222645698622	0.0639933111453195	0.104415812570634
gene-YHR134W	gene-YHR134W	112.628646693215	0.931972165312203	0.503400942278412	1.85135165042413	0.0641189799818072	0.104591499201309
gene-YOR165W	gene-YOR165W	525.118257923596	-0.765088091240868	0.413519672440078	-1.85018547419104	0.0642868218286154	0.104835860961816
gene-YOR183W	gene-YOR183W	9.2543379426522	1.99824461170164	1.08103815777584	1.84844965677519	0.0645373208306573	0.105214841141032
gene-YGL036W	gene-YGL036W	432.659285935774	0.93881251723852	0.508212241456835	1.84728434432695	0.0647059407331233	0.105430593647578
gene-YOR097C	gene-YOR097C	323.321700843748	-0.934040664469302	0.505623052029995	-1.84730632972385	0.0647027561000688	0.105430593647578
gene-YBL023C	gene-YBL023C	198.97999082408	0.949100950577127	0.513829748089696	1.84711172154916	0.0647309500167884	0.105441782930935
gene-YPL106C	gene-YPL106C	6627.50010383939	-0.8183714645162	0.44312249431436	-1.84682898073694	0.0647719302378218	0.105478974094206
gene-YER100W	gene-YER100W	545.196809028621	0.765290932984196	0.414446807935461	1.84653595668028	0.0648144234902161	0.1055186076541
gene-YKL058W	gene-YKL058W	339.528637604178	-0.778182480718775	0.421618659271252	-1.8457021851543	0.0649354597683898	0.105686052134943
gene-YAL003W	gene-YAL003W	6646.02788611386	0.842942588310713	0.456827323262678	1.84521053226498	0.0650069189959844	0.105772736059536
gene-YLR099C	gene-YLR099C	358.095318279083	-0.822023510126405	0.445847009193632	-1.84373449451446	0.0652218433275888	0.106092738152798
gene-YBR088C	gene-YBR088C	90.5597171424515	-1.4786866008956	0.80224457770344	-1.84318678117911	0.0653017442306488	0.10619298754016
gene-YGR042W	gene-YGR042W	156.25558040129	-0.868880617773687	0.471651281682422	-1.84220980948957	0.0654444661209413	0.10637767593322
gene-YCR068W	gene-YCR068W	343.81285560965	-1.02259903850409	0.555109052649199	-1.84215882198975	0.0654519217373014	0.10637767593322
gene-YJR094C	gene-YJR094C	335.975020400407	-3.31033458961073	1.79777656717964	-1.84134928113119	0.0655703902210313	0.106540427163722
gene-YBL055C	gene-YBL055C	239.522713011103	0.826146125562909	0.44910304431377	1.83954692808921	0.0658347821795187	0.106940121304461
gene-YJR135C	gene-YJR135C	68.2521444574123	-1.00002504687545	0.543713724745786	-1.83924922502741	0.0658785374715832	0.106981296391406
gene-YGR101W	gene-YGR101W	161.6009240704	-0.887579124185247	0.482717739871788	-1.83871246252726	0.0659574893970742	0.10704968678464
gene-YPL219W	gene-YPL219W	93.5067161778645	-0.951263038691761	0.517349023218596	-1.8387258813666	0.0659555146818626	0.10704968678464
gene-YKL079W	gene-YKL079W	199.984714262892	0.838634139517925	0.456152642735365	1.83849453220082	0.0659895668265102	0.107071848798346
gene-YBR135W	gene-YBR135W	207.784697424455	0.81876493052814	0.445533758196004	1.83771693045971	0.0661041277609254	0.10722779529626
gene-YNL121C	gene-YNL121C	987.833047866362	-0.743590608809947	0.404875038033016	-1.83659287177223	0.0662700204203458	0.107466896953976
gene-YLL013C	gene-YLL013C	199.65757333256	-0.823803811472461	0.448605747869162	-1.83636481562141	0.0663037195919294	0.107491553212913
gene-YOR380W	gene-YOR380W	172.850187827103	0.865620207951353	0.471474390812863	1.83598563319409	0.0663597814877042	0.107552440046441
gene-YDR495C	gene-YDR495C	210.681931289596	-0.898150948421521	0.490016402212542	-1.83289976491838	0.0668174787312664	0.108264060882665
gene-YLR440C	gene-YLR440C	270.958592240017	0.790261686105093	0.431196022475658	1.83272025926376	0.0668441828840906	0.108277143512356
gene-tE(UUC)K	gene-tE(UUC)K	2.83004835356746	4.06895186084201	2.22106775880001	1.83198006666864	0.0669543904507501	0.10842544366112
gene-YPR201W	gene-YPR201W	81.5985914901708	-1.15188540285179	0.629060566934704	-1.83112002786109	0.0670826298014842	0.108602853595049
gene-YLR307W	gene-YLR307W	6.76680932634964	-2.86362022955609	1.56398124519568	-1.83098118238483	0.0671033518260462	0.10860614893149
